Date,Open,High,Low,Close,Volume
20211013  09:43:55,108.1,108.14,108.04,108.13,172
20211013  09:44:00,108.13,108.13,108.05,108.1,195
20211013  09:44:05,108.09,108.18,108.09,108.13,697
20211013  09:44:10,108.11,108.22,108.1,108.21,191
20211013  09:44:15,108.22,108.28,108.2,108.27,422
20211013  09:44:20,108.25,108.3,108.19,108.28,236
20211013  09:44:25,108.28,108.31,108.27,108.29,200
20211013  09:44:30,108.3,108.36,108.27,108.35,333
20211013  09:44:35,108.34,108.39,108.31,108.38,259
20211013  09:44:40,108.37,108.38,108.29,108.36,344
20211013  09:44:45,108.34,108.37,108.3,108.37,170
20211013  09:44:50,108.37,108.39,108.34,108.37,153
20211013  09:44:55,108.36,108.43,108.35,108.42,165
20211013  09:45:00,108.39,108.62,108.38,108.59,534
20211013  09:45:05,108.58,108.59,108.42,108.51,471
20211013  09:45:10,108.51,108.57,108.46,108.5,389
20211013  09:45:15,108.49,108.53,108.42,108.43,160
20211013  09:45:20,108.43,108.44,108.38,108.4,167
20211013  09:45:25,108.42,108.47,108.34,108.39,367
20211013  09:45:30,108.38,108.48,108.37,108.39,134
20211013  09:45:35,108.39,108.45,108.37,108.4,177
20211013  09:45:40,108.39,108.43,108.38,108.39,47
20211013  09:45:45,108.4,108.43,108.36,108.37,232
20211013  09:45:50,108.37,108.43,108.28,108.34,385
20211013  09:45:55,108.34,108.35,108.29,108.31,115
20211013  09:46:00,108.3,108.31,108.26,108.29,213
20211013  09:46:05,108.28,108.28,108.23,108.27,146
20211013  09:46:10,108.26,108.41,108.26,108.36,328
20211013  09:46:15,108.37,108.41,108.36,108.39,63
20211013  09:46:20,108.39,108.39,108.27,108.32,187
20211013  09:46:25,108.32,108.37,108.27,108.33,118
20211013  09:46:30,108.33,108.36,108.33,108.35,57
20211013  09:46:35,108.35,108.36,108.31,108.32,51
20211013  09:46:40,108.33,108.38,108.32,108.34,105
20211013  09:46:45,108.33,108.34,108.32,108.33,58
20211013  09:46:50,108.33,108.35,108.32,108.34,74
20211013  09:46:55,108.34,108.42,108.34,108.41,242
20211013  09:47:00,108.42,108.44,108.36,108.42,271
20211013  09:47:05,108.43,108.44,108.4,108.43,274
20211013  09:47:10,108.44,108.51,108.44,108.49,406
20211013  09:47:15,108.5,108.51,108.4,108.41,156
20211013  09:47:20,108.4,108.5,108.38,108.41,122
20211013  09:47:25,108.42,108.43,108.4,108.41,284
20211013  09:47:30,108.42,108.43,108.41,108.42,89
20211013  09:47:35,108.42,108.44,108.37,108.4,337
20211013  09:47:40,108.39,108.41,108.34,108.4,225
20211013  09:47:45,108.4,108.41,108.39,108.4,59
20211013  09:47:50,108.4,108.4,108.37,108.39,69
20211013  09:47:55,108.39,108.39,108.34,108.39,136
20211013  09:48:00,108.39,108.52,108.39,108.51,466
20211013  09:48:05,108.5,108.53,108.42,108.44,230
20211013  09:48:10,108.42,108.42,108.31,108.32,306
20211013  09:48:15,108.32,108.41,108.32,108.34,402
20211013  09:48:20,108.31,108.31,108.15,108.17,323
20211013  09:48:25,108.16,108.26,108.14,108.23,301
20211013  09:48:30,108.24,108.24,108.18,108.19,194
20211013  09:48:35,108.19,108.2,108.14,108.15,139
20211013  09:48:40,108.14,108.18,108.1,108.14,140
20211013  09:48:45,108.14,108.16,108.1,108.16,179
20211013  09:48:50,108.15,108.2,108.09,108.09,342
20211013  09:48:55,108.1,108.13,108.07,108.07,120
20211013  09:49:00,108.08,108.25,108.06,108.24,183
20211013  09:49:05,108.25,108.29,108.24,108.25,325
20211013  09:49:10,108.28,108.33,108.25,108.33,146
20211013  09:49:15,108.31,108.34,108.2,108.26,259
20211013  09:49:20,108.24,108.3,108.24,108.27,66
20211013  09:49:25,108.26,108.29,108.2,108.21,243
20211013  09:49:30,108.21,108.22,108.18,108.19,45
20211013  09:49:35,108.21,108.21,108.14,108.14,199
20211013  09:49:40,108.14,108.15,108.1,108.12,169
20211013  09:49:45,108.14,108.14,108.09,108.09,59
20211013  09:49:50,108.09,108.13,108.06,108.13,190
20211013  09:49:55,108.11,108.13,108.1,108.12,102
20211013  09:50:00,108.11,108.22,108.1,108.21,297
20211013  09:50:05,108.23,108.23,108.08,108.11,310
20211013  09:50:10,108.11,108.12,107.91,107.95,505
20211013  09:50:15,107.95,108.12,107.94,108.1,327
20211013  09:50:20,108.11,108.13,108.05,108.12,73
20211013  09:50:25,108.11,108.14,108.07,108.1,218
20211013  09:50:30,108.09,108.18,108.09,108.16,203
20211013  09:50:35,108.15,108.29,108.15,108.25,267
20211013  09:50:40,108.27,108.3,108.24,108.24,252
20211013  09:50:45,108.24,108.3,108.24,108.29,183
20211013  09:50:50,108.29,108.34,108.24,108.32,278
20211013  09:50:55,108.31,108.33,108.26,108.27,199
20211013  09:51:00,108.26,108.3,108.16,108.16,316
20211013  09:51:05,108.17,108.25,108.16,108.25,196
20211013  09:51:10,108.25,108.28,108.21,108.22,224
20211013  09:51:15,108.23,108.28,108.21,108.28,114
20211013  09:51:20,108.26,108.27,108.21,108.23,139
20211013  09:51:25,108.21,108.23,108.09,108.12,260
20211013  09:51:30,108.12,108.18,108.11,108.12,156
20211013  09:51:35,108.11,108.11,108.05,108.06,77
20211013  09:51:40,108.06,108.06,108.0,108.02,190
20211013  09:51:45,108.0,108.01,107.92,107.93,192
20211013  09:51:50,107.95,108.02,107.94,108.02,223
20211013  09:51:55,108.01,108.02,107.96,107.96,84
20211013  09:52:00,107.97,107.97,107.85,107.88,253
20211013  09:52:05,107.89,108.0,107.89,107.94,461
20211013  09:52:10,107.94,107.96,107.87,107.9,116
20211013  09:52:15,107.91,107.99,107.9,107.96,307
20211013  09:52:20,107.95,108.01,107.95,107.98,193
20211013  09:52:25,108.01,108.08,107.99,108.06,313
20211013  09:52:30,108.06,108.08,108.04,108.04,306
20211013  09:52:35,108.04,108.1,108.04,108.1,211
20211013  09:52:40,108.12,108.12,108.07,108.11,81
20211013  09:52:45,108.11,108.12,108.08,108.08,152
20211013  09:52:50,108.09,108.11,108.08,108.1,100
20211013  09:52:55,108.1,108.19,108.09,108.19,231
20211013  09:53:00,108.18,108.3,108.17,108.26,417
20211013  09:53:05,108.27,108.35,108.26,108.33,561
20211013  09:53:10,108.34,108.35,108.3,108.32,277
20211013  09:53:15,108.32,108.38,108.29,108.3,395
20211013  09:53:20,108.3,108.3,108.22,108.25,175
20211013  09:53:25,108.26,108.35,108.24,108.33,469
20211013  09:53:30,108.32,108.35,108.31,108.35,117
20211013  09:53:35,108.33,108.37,108.28,108.29,286
20211013  09:53:40,108.3,108.34,108.26,108.33,216
20211013  09:53:45,108.33,108.34,108.28,108.28,214
20211013  09:53:50,108.28,108.28,108.26,108.28,134
20211013  09:53:55,108.28,108.29,108.24,108.25,56
20211013  09:54:00,108.24,108.29,108.22,108.27,115
20211013  09:54:05,108.29,108.35,108.27,108.35,157
20211013  09:54:10,108.32,108.34,108.3,108.31,118
20211013  09:54:15,108.29,108.33,108.27,108.33,178
20211013  09:54:20,108.33,108.34,108.27,108.27,79
20211013  09:54:25,108.29,108.34,108.27,108.32,117
20211013  09:54:30,108.33,108.34,108.26,108.27,182
20211013  09:54:35,108.29,108.3,108.16,108.2,389
20211013  09:54:40,108.2,108.25,108.19,108.21,103
20211013  09:54:45,108.22,108.23,108.18,108.2,209
20211013  09:54:50,108.19,108.2,108.16,108.19,234
20211013  09:54:55,108.2,108.27,108.19,108.24,261
20211013  09:55:00,108.24,108.37,108.23,108.35,523
20211013  09:55:05,108.35,108.42,108.34,108.39,584
20211013  09:55:10,108.4,108.48,108.38,108.47,493
20211013  09:55:15,108.47,108.52,108.45,108.5,737
20211013  09:55:20,108.5,108.64,108.49,108.64,394
20211013  09:55:25,108.64,108.65,108.6,108.62,472
