Date,Open,High,Low,Close,Volume
20211018  09:41:50,8.2523,8.3,8.2501,8.3,1730
20211018  09:41:55,8.29,8.31,8.2801,8.3022,899
20211018  09:42:00,8.305,8.33,8.29,8.2985,1486
20211018  09:42:05,8.2966,8.31,8.2966,8.3001,223
20211018  09:42:10,8.31,8.32,8.3,8.3,647
20211018  09:42:15,8.3003,8.31,8.2811,8.2814,567
20211018  09:42:20,8.285,8.2877,8.26,8.2601,587
20211018  09:42:25,8.265,8.2694,8.245,8.2599,980
20211018  09:42:30,8.2501,8.26,8.21,8.225,2239
20211018  09:42:35,8.225,8.25,8.2201,8.235,908
20211018  09:42:40,8.2399,8.24,8.225,8.235,467
20211018  09:42:45,8.23,8.26,8.22,8.252,1567
20211018  09:42:50,8.2559,8.26,8.24,8.24,408
20211018  09:42:55,8.245,8.25,8.24,8.25,376
20211018  09:43:00,8.24,8.25,8.24,8.245,230
20211018  09:43:05,8.24,8.27,8.24,8.27,325
20211018  09:43:10,8.2611,8.2689,8.2508,8.2591,219
20211018  09:43:15,8.2584,8.26,8.25,8.255,187
20211018  09:43:20,8.25,8.2618,8.25,8.255,338
20211018  09:43:25,8.26,8.26,8.25,8.2551,104
20211018  09:43:30,8.2526,8.27,8.25,8.2601,708
20211018  09:43:35,8.26,8.27,8.25,8.26,1018
20211018  09:43:40,8.2555,8.27,8.25,8.2658,348
20211018  09:43:45,8.2627,8.29,8.2601,8.286,649
20211018  09:43:50,8.2825,8.2827,8.27,8.27,217
20211018  09:43:55,8.2654,8.2654,8.25,8.2578,293
20211018  09:44:00,8.2595,8.26,8.25,8.2575,154
20211018  09:44:05,8.255,8.2599,8.25,8.25,127
20211018  09:44:10,8.2502,8.26,8.25,8.258,105
20211018  09:44:15,8.255,8.27,8.25,8.2551,763
20211018  09:44:20,8.25,8.2599,8.24,8.2402,572
20211018  09:44:25,8.241,8.2411,8.23,8.2326,669
20211018  09:44:30,8.23,8.245,8.22,8.245,271
20211018  09:44:35,8.249,8.249,8.2217,8.2217,221
20211018  09:44:40,8.2227,8.23,8.22,8.222,195
20211018  09:44:45,8.22,8.23,8.21,8.2299,709
20211018  09:44:50,8.2218,8.23,8.21,8.2126,396
20211018  09:44:55,8.2199,8.22,8.21,8.2122,202
20211018  09:45:00,8.21,8.24,8.21,8.235,689
20211018  09:45:05,8.236,8.24,8.2213,8.2301,271
20211018  09:45:10,8.238,8.24,8.22,8.2347,337
20211018  09:45:15,8.235,8.26,8.23,8.26,758
20211018  09:45:20,8.2518,8.29,8.25,8.29,973
20211018  09:45:25,8.2801,8.3,8.2801,8.3,788
20211018  09:45:30,8.2902,8.32,8.2901,8.32,2366
20211018  09:45:35,8.319,8.32,8.29,8.2952,935
20211018  09:45:40,8.3,8.3,8.27,8.275,650
20211018  09:45:45,8.27,8.29,8.27,8.2881,702
20211018  09:45:50,8.2815,8.287,8.27,8.2732,441
20211018  09:45:55,8.27,8.28,8.27,8.2701,214
20211018  09:46:00,8.271,8.28,8.27,8.2716,215
20211018  09:46:05,8.2701,8.279,8.26,8.2614,267
20211018  09:46:10,8.2614,8.275,8.26,8.275,195
20211018  09:46:15,8.2708,8.2799,8.26,8.265,235
20211018  09:46:20,8.2688,8.2689,8.25,8.25,231
20211018  09:46:25,8.25,8.26,8.23,8.2301,721
20211018  09:46:30,8.24,8.25,8.235,8.2401,382
20211018  09:46:35,8.24,8.2402,8.23,8.235,353
20211018  09:46:40,8.24,8.25,8.235,8.2408,239
20211018  09:46:45,8.2422,8.2422,8.21,8.21,1329
20211018  09:46:50,8.22,8.22,8.21,8.2122,512
20211018  09:46:55,8.21,8.22,8.18,8.1821,2758
20211018  09:47:00,8.18,8.225,8.18,8.21,519
20211018  09:47:05,8.21,8.23,8.21,8.21,549
20211018  09:47:10,8.21,8.22,8.2,8.2199,1007
20211018  09:47:15,8.215,8.215,8.19,8.2,409
20211018  09:47:20,8.1981,8.21,8.19,8.205,481
20211018  09:47:25,8.2058,8.21,8.19,8.1979,360
20211018  09:47:30,8.1909,8.2,8.19,8.1999,68
20211018  09:47:35,8.2,8.2089,8.19,8.1961,250
20211018  09:47:40,8.1993,8.21,8.19,8.1907,237
20211018  09:47:45,8.1999,8.22,8.19,8.21,831
20211018  09:47:50,8.215,8.2199,8.2,8.2,162
20211018  09:47:55,8.2001,8.21,8.19,8.1906,274
20211018  09:48:00,8.1927,8.2,8.18,8.2,403
20211018  09:48:05,8.1923,8.22,8.1923,8.215,344
20211018  09:48:10,8.215,8.22,8.21,8.2191,252
20211018  09:48:15,8.22,8.27,8.22,8.25,1410
20211018  09:48:20,8.25,8.25,8.24,8.2434,543
20211018  09:48:25,8.245,8.28,8.2445,8.2781,693
20211018  09:48:30,8.275,8.28,8.25,8.25,616
20211018  09:48:35,8.2496,8.27,8.24,8.27,489
20211018  09:48:40,8.265,8.28,8.26,8.2782,282
20211018  09:48:45,8.275,8.29,8.273,8.285,513
20211018  09:48:50,8.29,8.3,8.28,8.2822,494
20211018  09:48:55,8.28,8.29,8.27,8.2886,382
20211018  09:49:00,8.287,8.3,8.2801,8.291,808
20211018  09:49:05,8.295,8.33,8.29,8.33,1752
20211018  09:49:10,8.3295,8.34,8.32,8.34,1120
20211018  09:49:15,8.3328,8.34,8.32,8.3289,682
20211018  09:49:20,8.325,8.34,8.32,8.335,560
20211018  09:49:25,8.3378,8.35,8.3301,8.35,1419
20211018  09:49:30,8.35,8.35,8.31,8.315,955
20211018  09:49:35,8.315,8.32,8.3,8.3194,827
20211018  09:49:40,8.32,8.355,8.32,8.355,1172
20211018  09:49:45,8.3508,8.38,8.35,8.3501,1316
20211018  09:49:50,8.358,8.38,8.35,8.38,862
20211018  09:49:55,8.3709,8.38,8.36,8.37,684
20211018  09:50:00,8.36,8.37,8.35,8.3533,664
20211018  09:50:05,8.35,8.4,8.35,8.3962,1880
20211018  09:50:10,8.398,8.41,8.3901,8.405,1723
20211018  09:50:15,8.4029,8.41,8.39,8.4,839
20211018  09:50:20,8.4,8.4078,8.3601,8.385,1218
20211018  09:50:25,8.385,8.41,8.3801,8.4027,633
20211018  09:50:30,8.41,8.41,8.4,8.41,592
20211018  09:50:35,8.405,8.41,8.4,8.405,770
20211018  09:50:40,8.4,8.41,8.38,8.38,878
20211018  09:50:45,8.3806,8.41,8.3806,8.4,794
20211018  09:50:50,8.395,8.41,8.39,8.395,628
20211018  09:50:55,8.4,8.41,8.391,8.4048,522
20211018  09:51:00,8.4,8.435,8.4,8.4269,1357
20211018  09:51:05,8.43,8.44,8.4162,8.4162,1013
20211018  09:51:10,8.418,8.42,8.39,8.39,803
20211018  09:51:15,8.399,8.42,8.39,8.4,1250
20211018  09:51:20,8.4,8.41,8.4,8.405,924
20211018  09:51:25,8.4094,8.43,8.4,8.4294,898
20211018  09:51:30,8.425,8.43,8.42,8.42,416
20211018  09:51:35,8.4282,8.43,8.4,8.408,540
20211018  09:51:40,8.409,8.42,8.4,8.4101,407
20211018  09:51:45,8.4185,8.42,8.41,8.4195,303
20211018  09:51:50,8.42,8.45,8.41,8.445,1420
20211018  09:51:55,8.45,8.47,8.44,8.46,1989
20211018  09:52:00,8.455,8.4597,8.42,8.4388,1408
20211018  09:52:05,8.43,8.44,8.42,8.42,475
20211018  09:52:10,8.42,8.44,8.42,8.43,374
20211018  09:52:15,8.4306,8.4375,8.41,8.42,733
20211018  09:52:20,8.4201,8.43,8.41,8.42,308
